,ID,Thread,Port,Event,Index,cstruct
214,r215,T4,9688008,recv,7,"['s38', 's29', 'r18', 's45', 's36', 's27', 's20', 's56', 's47', 's2', 'r210', 's65', 'r198', 's11', 'r203', 'r193', 'r9', 's9', 's18']"
215,r216,T5,9688008,recv,8,"['s58', 'r196', 's31', 's49', 's67', 's4', 'r206', 'r187', 'r5', 's40', 's13', 'r191', 's22', 'r211', 'r201']"
216,r217,T9,9688008,recv,8,"['s50', 's23', 'r2', 's2', 'r212', 'r202', 's14', 'r192', 's59', 's5', 's32', 's41', 'r188', 'r207', 'r197']"
217,r218,T2,9688008,recv,2,"['s38', 's29', 's20', 's11', 's2', 'r4']"
218,r219,T9,9688008,recv,2,"['s50', 's23', 'r2', 's14', 's59', 's5', 's32', 's41']"
219,r220,T4,9688008,recv,2,"['s27', 's18', 'r9', 's9']"
220,r221,T1,9688008,recv,3,"['r3', 's1', 'r69', 's19', 's10']"
221,r222,T2,9688008,recv,3,"['s38', 's29', 's20', 's11', 's2', 'r218', 'r4']"
222,r223,T9,9688008,recv,3,"['r219', 's50', 'r2', 's23', 's14', 's59', 's5', 's32', 's41']"
223,r224,T4,9688008,recv,3,"['r220', 'r9', 's9', 's27', 's18']"
224,r225,T1,9688008,recv,4,"['r3', 'r221', 's1', 'r69', 's19', 's28', 's10', 's37']"
225,r226,T2,9688008,recv,4,"['s29', 's38', 's20', 's11', 's2', 'r222', 'r218', 'r4']"
226,r227,T9,9688008,recv,4,"['s23', 'r219', 'r2', 's50', 's14', 's59', 's5', 's32', 's41', 'r223']"
227,r228,T4,9688008,recv,4,"['r220', 's45', 'r224', 'r9', 's9', 's36', 's27', 's18']"
228,r229,T1,9688008,recv,5,"['r3', 's63', 'r221', 's1', 'r69', 's19', 's54', 's45', 's28', 's10', 's9', 's36', 'r225', 's27', 's18', 's37']"
229,r230,T2,9688008,recv,5,"['s38', 's29', 's20', 's11', 's2', 'r222', 's47', 'r226', 'r218', 'r4']"
230,r231,T9,9688008,recv,5,"['s23', 'r219', 'r227', 'r2', 's50', 's14', 's59', 's5', 's32', 's41', 'r223']"
231,r232,T4,9688008,recv,5,"['r220', 'r228', 's45', 's27', 'r224', 'r9', 's36', 's9', 's18']"
232,r233,T1,9688008,recv,6,"['r3', 's63', 'r221', 's1', 'r69', 'r229', 's19', 's54', 's45', 's27', 's28', 's10', 's36', 'r225', 's9', 's18', 's37']"
233,r234,T2,9688008,recv,6,"['r230', 's38', 's29', 's20', 's11', 's2', 'r222', 's4', 's47', 'r226', 'r218', 'r4']"
234,r235,T9,9688008,recv,6,"['s23', 'r219', 'r227', 'r2', 's50', 's14', 's59', 's5', 'r231', 's41', 's32', 'r223']"
235,r236,T1,9688008,recv,7,"['r3', 's46', 'r229', 's45', 's10', 's36', 's27', 'r69', 's54', 's28', 'r225', 's37', 's63', 'r221', 's19', 'r233', 's1', 's9', 's18']"
236,r237,T2,9688008,recv,7,"['r230', 's38', 's29', 'r222', 's46', 's10', 'r226', 'r4', 's20', 's47', 's28', 'r218', 's55', 's37', 's2', 's19', 'r234', 's11', 's1', 's4']"
237,r238,T4,9688008,recv,6,"['s38', 's29', 's20', 'r232', 's11', 's2', 's56', 'r220', 'r228', 's45', 's47', 'r224', 'r9', 's9', 's36', 's27', 's18']"
238,r239,T9,9688008,recv,7,"['s50', 's23', 'r227', 'r219', 'r2', 's14', 'r235', 's59', 's5', 's32', 's41', 'r231', 'r223']"
239,r240,T1,9688008,recv,8,"['r3', 's46', 'r229', 's45', 's10', 's36', 's27', 'r69', 's54', 'r236', 's28', 's3', 'r225', 's37', 's63', 'r221', 's19', 'r233', 's1', 's9', 's18']"
240,r241,T2,9688008,recv,8,"['r230', 's38', 's29', 'r222', 's46', 's10', 'r226', 'r4', 's20', 's47', 's28', 'r218', 's55', 's37', 's2', 's19', 'r234', 's11', 's1', 's4', 'r237']"
241,r242,T4,9688008,recv,7,"['s38', 's29', 's20', 'r232', 's11', 's2', 's56', 'r220', 'r228', 's45', 's47', 's27', 'r224', 'r238', 'r9', 's36', 's9', 's18']"
242,r243,T9,9688008,recv,8,"['s50', 's23', 'r227', 's2', 'r219', 'r2', 's14', 'r235', 'r239', 's59', 's5', 's32', 's41', 'r231', 'r223']"
243,r244,T1,9688008,recv,2,"['r3', 's63', 's54', 's45', 's9', 's36', 's27', 's18']"
244,r245,T2,9688008,recv,2,"['s38', 's29', 's20', 's11', 's2', 's47', 'r4']"
245,r246,T9,9688008,recv,2,"['s68', 's50', 's23', 'r2', 's14', 's59', 's5', 's32', 's41']"
246,r247,T1,9688008,recv,3,"['r3', 'r244', 's63', 's1', 's54', 's45', 's10', 's9', 's36', 's27', 's18']"
247,r248,T2,9688008,recv,3,"['s38', 's29', 's20', 's11', 's2', 's47', 'r4', 'r245']"
248,r249,T9,9688008,recv,3,"['s68', 'r246', 's50', 'r2', 's23', 's14', 's59', 's5', 's32', 's41']"
249,r250,T4,9688008,recv,3,"['r18', 'r9', 's9', 's27', 's18']"
250,r251,T1,9688008,recv,4,"['r3', 'r244', 's63', 's1', 's19', 's54', 's45', 's10', 'r247', 's9', 's36', 's27', 's18']"
251,r252,T2,9688008,recv,4,"['s38', 's29', 's20', 's11', 's1', 's2', 's46', 's19', 's47', 's28', 'r248', 's10', 's55', 'r4', 's64', 'r245', 's37']"
252,r253,T9,9688008,recv,4,"['s68', 'r246', 's23', 'r2', 's50', 's14', 'r249', 's59', 's5', 's32', 's41']"
253,r254,T4,9688008,recv,4,"['r18', 'r250', 's45', 'r9', 's9', 's36', 's27', 's18']"
254,r255,T1,9688008,recv,5,"['r3', 'r244', 's63', 's1', 'r251', 's19', 's54', 's45', 's28', 's10', 'r247', 's9', 's36', 's27', 's18']"
255,r256,T2,9688008,recv,5,"['s29', 's64', 's38', 's20', 's11', 's2', 's1', 's46', 's19', 's47', 's28', 'r248', 's10', 's55', 'r4', 'r252', 'r245', 's37']"
256,r257,T9,9688008,recv,5,"['s68', 's23', 'r246', 'r2', 's50', 's14', 'r249', 's59', 's5', 's32', 's41', 'r253']"
257,r258,T4,9688008,recv,5,"['s38', 's29', 's20', 's11', 'r250', 's2', 'r18', 's56', 'r254', 's45', 's47', 'r9', 's9', 's36', 's27', 's18']"
258,r259,T1,9688008,recv,6,"['r3', 'r244', 's63', 'r255', 's1', 's46', 'r251', 's19', 's54', 's45', 's28', 's10', 'r247', 's9', 's36', 's27', 's18', 's37']"
259,r260,T2,9688008,recv,6,"['s29', 's38', 's46', 's10', 'r4', 'r245', 's20', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 's11', 's1', 'r248', 'r252', 'r256']"
260,r261,T9,9688008,recv,6,"['s68', 's23', 'r246', 'r2', 's50', 's14', 'r249', 's59', 's5', 's32', 's41', 'r253', 'r257']"
261,r262,T1,9688008,recv,7,"['r3', 'r244', 'r255', 's46', 's45', 's10', 's36', 's27', 'r259', 's54', 's28', 'r247', 's37', 's63', 'r251', 's19', 's1', 's9', 's18']"
262,r263,T2,9688008,recv,7,"['s29', 's38', 's46', 's10', 'r260', 'r245', 'r4', 's20', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 's11', 's1', 's4', 'r248', 'r252', 'r256']"
263,r264,T4,9688008,recv,6,"['s38', 's29', 'r258', 's20', 's11', 'r250', 's2', 'r18', 's56', 'r254', 's65', 's45', 's47', 'r9', 's9', 's36', 's27', 's18']"
264,r265,T9,9688008,recv,7,"['s68', 's50', 's23', 'r246', 'r2', 's14', 'r249', 's59', 's5', 's32', 's41', 'r261', 'r253', 'r257']"
265,r266,T1,9688008,recv,8,"['r3', 'r244', 'r255', 's46', 'r262', 's45', 's10', 's36', 's27', 'r259', 's54', 's28', 'r247', 's37', 's63', 'r251', 's19', 's1', 's9', 's18']"
266,r267,T2,9688008,recv,8,"['s29', 's38', 's46', 's10', 'r260', 'r245', 'r4', 's20', 's47', 's28', 's55', 's64', 'r263', 's37', 's2', 's19', 's11', 's1', 's4', 'r248', 'r252', 'r256']"
267,r268,T4,9688008,recv,7,"['s38', 's29', 'r18', 'r250', 's45', 's36', 's27', 'r258', 's20', 's56', 'r264', 's47', 's2', 'r254', 's65', 's11', 'r9', 's9', 's18']"
268,r269,T9,9688008,recv,8,"['s68', 's50', 'r265', 's23', 'r246', 'r2', 's14', 'r249', 's59', 's5', 's32', 's41', 'r261', 'r253', 'r257']"
269,r270,T3,9688008,recv,2,"['s3', 'r1', 's12']"
270,r271,T2,9688008,recv,3,"['s38', 's29', 's20', 's11', 's2', 'r104', 'r4']"
271,r272,T3,9688008,recv,3,"['r270', 's1', 's12', 's3', 'r1']"
272,r273,T1,9688008,recv,4,"['r3', 's1', 's46', 'r69', 's19', 'r74', 's28', 's10', 's3', 's37']"
273,r274,T2,9688008,recv,4,"['s29', 's38', 's20', 's11', 's2', 'r271', 'r104', 'r4']"
274,r275,T3,9688008,recv,4,"['s21', 'r270', 's1', 'r272', 's12', 's3', 'r1']"
275,r276,T4,9688008,recv,4,"['s38', 's29', 's20', 's11', 's2', 's56', 's65', 'r220', 's47', 'r224', 's27', 'r9', 's9', 's18']"
276,r277,T1,9688008,recv,5,"['r3', 's1', 's46', 'r69', 's19', 'r273', 's54', 'r74', 's45', 's27', 's28', 's10', 's3', 's36', 's9', 's18', 's37']"
277,r278,T2,9688008,recv,5,"['s29', 's38', 's20', 's11', 's1', 'r271', 's46', 's2', 's19', 'r274', 'r104', 's28', 's10', 'r4', 's55', 's64', 's37']"
278,r279,T3,9688008,recv,5,"['s21', 'r270', 'r275', 's1', 'r272', 's30', 's12', 's3', 'r1']"
279,r280,T4,9688008,recv,5,"['s38', 's29', 's20', 's11', 's2', 'r276', 's56', 's65', 'r220', 's47', 'r224', 'r9', 's9', 's36', 's27', 's18']"
280,r281,T1,9688008,recv,6,"['r3', 's1', 's46', 'r69', 's19', 'r273', 's54', 'r74', 's45', 'r277', 's10', 's28', 's27', 's3', 's36', 's9', 's18', 's37']"
281,r282,T2,9688008,recv,6,"['s29', 's64', 's38', 's20', 's11', 's1', 'r271', 's46', 's2', 's19', 'r274', 'r104', 's28', 's10', 'r4', 's55', 'r278', 's37']"
282,r283,T3,9688008,recv,6,"['s21', 'r270', 's39', 'r275', 's1', 'r272', 's30', 'r279', 's12', 's3', 'r1']"
283,r284,T1,9688008,recv,7,"['r3', 'r281', 's46', 's45', 's10', 's36', 's27', 'r69', 's54', 'r273', 's28', 's3', 's37', 's63', 's19', 'r74', 'r277', 's1', 's9', 's18']"
284,r285,T2,9688008,recv,7,"['s29', 's38', 's46', 's10', 'r4', 'r278', 's20', 's47', 's28', 's55', 's64', 's37', 's2', 'r271', 's19', 'r274', 's11', 's1', 'r104', 'r282']"
285,r286,T4,9688008,recv,6,"['r280', 's29', 's38', 's20', 's11', 's2', 'r276', 's56', 's65', 'r220', 's47', 'r224', 'r9', 's9', 's36', 's27', 's18']"
286,r287,T3,9688008,recv,7,"['s21', 'r270', 's39', 'r275', 's1', 'r272', 's30', 'r283', 'r279', 's12', 's3', 'r1', 's48']"
287,r288,T1,9688008,recv,8,"['r3', 'r284', 'r281', 's46', 's45', 's10', 's36', 's27', 'r69', 's54', 'r273', 's28', 's3', 's37', 's63', 's19', 'r74', 'r277', 's1', 's9', 's18']"
288,r289,T2,9688008,recv,8,"['s38', 's29', 's46', 's10', 'r4', 'r278', 's20', 's47', 's28', 's55', 's64', 's37', 's2', 'r271', 's19', 'r274', 's11', 'r285', 's1', 'r104', 'r282']"
289,r290,T4,9688008,recv,7,"['s38', 's29', 'r276', 's45', 's36', 's27', 'r280', 's20', 'r286', 's56', 's47', 's2', 's65', 'r220', 's11', 'r224', 'r9', 's9', 's18']"
290,r291,T3,9688008,recv,8,"['s21', 'r270', 's39', 'r275', 's1', 'r272', 'r1', 's30', 's57', 'r283', 'r279', 's12', 's3', 'r287', 's48']"
291,r292,T1,9688008,recv,3,"['r3', 's1', 's19', 'r10', 's10', 's3']"
292,r293,T2,9688008,recv,3,"['s38', 's29', 'r131', 's20', 's11', 's2', 's47', 'r4']"
293,r294,T4,9688008,recv,3,"['s18', 'r9', 's9', 's27', 'r73']"
294,r295,T1,9688008,recv,4,"['r3', 's1', 's19', 'r10', 's28', 's10', 's3', 'r292']"
295,r296,T2,9688008,recv,4,"['s38', 's29', 'r131', 's20', 's11', 's2', 'r293', 's47', 'r4']"
296,r297,T4,9688008,recv,4,"['r73', 'r294', 'r9', 's9', 's36', 's27', 's18']"
297,r298,T1,9688008,recv,5,"['r3', 's1', 's46', 's19', 'r10', 'r295', 's28', 's10', 's3', 'r292', 's37']"
298,r299,T2,9688008,recv,5,"['s38', 's29', 'r131', 's20', 's11', 's2', 'r293', 'r296', 's47', 'r4']"
299,r300,T4,9688008,recv,5,"['s38', 'r297', 's29', 's20', 's11', 's2', 'r73', 's56', 's65', 'r294', 's47', 'r9', 's9', 's36', 's27', 's18']"
300,r301,T1,9688008,recv,6,"['r3', 's46', 's45', 's10', 's36', 's27', 's54', 'r295', 's28', 's3', 's37', 's63', 's19', 'r298', 's1', 'r10', 's9', 's18', 'r292']"
301,r302,T2,9688008,recv,6,"['s38', 's29', 'r131', 's20', 's11', 's1', 's2', 's46', 'r293', 's19', 'r296', 's47', 's28', 's10', 'r4', 's55', 's37', 'r299']"
302,r303,T1,9688008,recv,7,"['r3', 's46', 's45', 's10', 's36', 's27', 's54', 'r295', 's28', 's3', 's37', 's63', 's19', 'r298', 'r301', 's1', 'r10', 's9', 's18', 'r292']"
303,r304,T2,9688008,recv,7,"['s38', 's29', 's46', 's10', 'r4', 's20', 's47', 's28', 's55', 's64', 's37', 'r131', 's2', 's19', 'r302', 's11', 's1', 'r293', 'r296', 'r299']"
304,r305,T4,9688008,recv,6,"['s38', 'r297', 's29', 's20', 's11', 's2', 'r73', 's56', 's65', 'r294', 's45', 's47', 'r300', 'r9', 's9', 's36', 's27', 's18']"
305,r306,T1,9688008,recv,8,"['r3', 's46', 's45', 's10', 's36', 's27', 's54', 'r295', 's28', 's3', 's37', 's63', 's19', 'r298', 'r301', 's1', 'r10', 'r303', 's9', 's18', 'r292']"
306,r307,T2,9688008,recv,8,"['s38', 's29', 's46', 's10', 'r4', 's20', 's47', 's28', 's55', 's64', 's37', 'r131', 's2', 's19', 'r304', 'r302', 's11', 's1', 'r293', 's4', 'r296', 'r299']"
307,r308,T4,9688008,recv,7,"['s38', 's29', 'r294', 's45', 's36', 's27', 's20', 's56', 's47', 'r300', 'r73', 'r297', 's2', 's65', 'r305', 's11', 'r9', 's9', 's18']"
308,r309,T5,9688008,recv,2,"['s31', 's4', 's13', 's22', 'r5']"
309,r310,T5,9688008,recv,3,"['r309', 's31', 's4', 's13', 's22', 'r5']"
310,r311,T4,9688008,recv,3,"['s38', 's29', 's20', 'r18', 's11', 's2', 's56', 's47', 'r9', 's9']"
311,r312,T1,9688008,recv,4,"['r3', 's1', 's46', 's19', 's28', 's10', 'r133', 'r130', 's37']"
312,r313,T2,9688008,recv,4,"['s38', 's29', 's20', 's11', 's2', 's4', 'r20', 's47', 'r4', 'r11']"
313,r314,T5,9688008,recv,4,"['r309', 's31', 's4', 'r310', 'r5', 's13', 's22']"
314,r315,T4,9688008,recv,4,"['s38', 's29', 's20', 'r18', 's11', 's2', 's56', 's47', 'r311', 'r9', 's9', 's36', 's27', 's18']"
315,r316,T1,9688008,recv,5,"['r3', 's1', 'r312', 's46', 's19', 's28', 's10', 's3', 'r130', 'r133', 's37']"
316,r317,T2,9688008,recv,5,"['s29', 's38', 's20', 's11', 's2', 's4', 'r313', 'r20', 's47', 'r4', 'r11']"
317,r318,T5,9688008,recv,5,"['r309', 's31', 's4', 'r314', 'r310', 'r5', 's5', 's13', 's22']"
318,r319,T4,9688008,recv,5,"['s38', 's29', 's20', 's11', 'r18', 's2', 's56', 's65', 's47', 'r311', 'r9', 's9', 's36', 's27', 's18', 'r315']"
319,r320,T1,9688008,recv,6,"['r3', 'r133', 'r316', 'r312', 's1', 's46', 's19', 's54', 's45', 's27', 's28', 's10', 's3', 's36', 'r130', 's9', 's18', 's37']"
320,r321,T2,9688008,recv,6,"['s29', 's38', 's46', 's10', 'r4', 's20', 'r20', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 'r317', 'r313', 's11', 's1', 's4', 'r11']"
321,r322,T5,9688008,recv,6,"['r309', 's31', 's4', 'r314', 'r310', 'r5', 's5', 's40', 's13', 's22', 'r318']"
322,r323,T1,9688008,recv,7,"['r3', 'r316', 's46', 's45', 's10', 'r133', 's36', 's27', 'r320', 'r312', 's54', 's28', 's3', 's37', 's63', 's19', 's1', 'r130', 's9', 's18']"
323,r324,T2,9688008,recv,7,"['s29', 's38', 'r321', 's46', 's10', 'r4', 's20', 'r20', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 'r317', 'r313', 's11', 's1', 's4', 'r11']"
324,r325,T4,9688008,recv,6,"['s38', 's29', 's20', 's11', 'r18', 's2', 's56', 's36', 's65', 's45', 's47', 'r311', 'r9', 's9', 'r319', 's27', 's18', 'r315']"
325,r326,T5,9688008,recv,7,"['r309', 's31', 's49', 'r322', 's4', 'r314', 'r310', 'r5', 's5', 's40', 's13', 's22', 'r318']"
326,r327,T1,9688008,recv,8,"['r3', 'r316', 's46', 's45', 's10', 'r133', 's36', 's27', 'r320', 'r312', 's54', 's28', 's3', 's37', 's63', 's19', 'r323', 's1', 'r130', 's9', 's18']"
327,r328,T2,9688008,recv,8,"['s29', 's38', 's46', 's10', 'r4', 'r324', 's20', 'r20', 's47', 's28', 's55', 's64', 's37', 'r11', 's2', 's19', 'r317', 'r313', 's11', 's1', 's4', 'r321']"
328,r329,T4,9688008,recv,7,"['s38', 's29', 'r18', 's45', 's36', 's27', 's20', 's56', 's47', 'r315', 's2', 'r325', 's65', 's11', 'r311', 'r9', 'r319', 's9', 's18']"
329,r330,T5,9688008,recv,8,"['r309', 's58', 's31', 's49', 'r322', 'r326', 's4', 'r314', 'r310', 'r5', 's5', 's40', 's13', 's22', 'r318']"
330,r331,T5,9688008,recv,2,"['s31', 's4', 's40', 's13', 's22', 'r5']"
331,r332,T2,9688008,recv,3,"['s11', 's2', 'r70', 's4', 'r4']"
332,r333,T5,9688008,recv,3,"['s31', 's4', 's40', 's13', 's22', 'r5', 'r331']"
333,r334,T2,9688008,recv,4,"['s11', 's1', 's2', 's46', 'r70', 's19', 's4', 'r332', 's28', 's10', 'r4', 's55', 's37']"
334,r335,T5,9688008,recv,4,"['r333', 's31', 's4', 'r5', 's40', 's13', 's22', 'r331']"
335,r336,T1,9688008,recv,5,"['r3', 's1', 'r107', 's46', 's19', 'r111', 'r103', 's28', 's10', 's3', 's37']"
336,r337,T2,9688008,recv,5,"['s29', 'r334', 's20', 's11', 's2', 's1', 's46', 'r70', 's19', 's4', 'r332', 's28', 's10', 'r4', 's55', 's37']"
337,r338,T5,9688008,recv,5,"['r333', 's31', 's4', 'r5', 's40', 's13', 's22', 'r335', 'r331']"
338,r339,T4,9688008,recv,5,"['r18', 'r27', 'r36', 's45', 'r9', 's9', 's36', 's27', 's18']"
339,r340,T1,9688008,recv,6,"['r3', 's1', 'r107', 's46', 's19', 'r111', 's3', 'r103', 's28', 's10', 'r336', 's37']"
340,r341,T2,9688008,recv,6,"['s29', 'r334', 's20', 's11', 's1', 's2', 's46', 'r70', 's19', 's4', 'r332', 'r337', 's28', 's10', 's55', 'r4', 's64', 's37']"
341,r342,T5,9688008,recv,6,"['r333', 's31', 's4', 'r5', 's5', 's40', 's13', 'r338', 's22', 'r335', 'r331']"
342,r343,T1,9688008,recv,7,"['r3', 's46', 'r111', 's45', 's10', 's36', 's27', 's54', 'r103', 's28', 's3', 'r336', 's37', 's19', 'r340', 'r107', 's1', 's9', 's18']"
343,r344,T2,9688008,recv,7,"['s38', 's29', 'r334', 's46', 's10', 'r4', 's20', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 'r341', 's11', 's1', 'r70', 's4', 'r332', 'r337']"
344,r345,T4,9688008,recv,6,"['s38', 'r339', 's29', 's20', 's11', 'r18', 's2', 'r27', 'r36', 's56', 's45', 's47', 'r9', 's9', 's36', 's27', 's18']"
345,r346,T5,9688008,recv,7,"['r333', 's31', 'r342', 's49', 's4', 'r5', 's5', 's40', 's13', 'r338', 's22', 'r335', 'r331']"
346,r347,T1,9688008,recv,8,"['r3', 's46', 'r111', 's45', 's10', 's36', 's27', 's54', 'r103', 's28', 'r336', 's3', 'r343', 's37', 's19', 'r340', 'r107', 's1', 's9', 's18']"
347,r348,T2,9688008,recv,8,"['s38', 's29', 'r334', 's46', 's10', 'r4', 's20', 's47', 's28', 's55', 's64', 'r344', 's37', 's2', 's19', 'r341', 's11', 's1', 'r70', 's4', 'r332', 'r337']"
348,r349,T4,9688008,recv,7,"['s38', 'r339', 's29', 's20', 's11', 'r18', 's2', 'r27', 'r36', 's56', 's45', 's47', 'r345', 's9', 'r9', 's36', 's27', 's18']"
349,r350,T5,9688008,recv,8,"['r333', 'r346', 's58', 's31', 's49', 'r342', 's4', 'r5', 's5', 's40', 's13', 'r338', 's22', 'r335', 'r331']"
350,r351,T1,9688008,recv,4,"['r3', 's63', 's1', 's46', 's19', 's54', 'r189', 'r186', 's45', 's28', 's10', 's9', 's36', 's27', 's18', 's37']"
351,r352,T2,9688008,recv,4,"['s38', 's29', 's20', 's11', 's2', 'r222', 'r218', 'r4']"
352,r353,T4,9688008,recv,4,"['r220', 'r224', 'r9', 's9', 's36', 's27', 's18']"
353,r354,T1,9688008,recv,5,"['r3', 's63', 's1', 's46', 's19', 's54', 'r189', 'r186', 's45', 'r351', 's10', 's28', 's9', 's36', 's27', 's18', 's37']"
354,r355,T2,9688008,recv,5,"['s38', 's29', 's20', 's11', 's2', 'r222', 's47', 'r218', 'r352', 'r4']"
355,r356,T4,9688008,recv,5,"['s38', 's29', 's20', 's11', 's2', 's56', 'r220', 'r353', 's47', 'r224', 'r9', 's9', 's36', 's27', 's18']"
356,r357,T1,9688008,recv,6,"['r3', 's63', 's1', 's46', 's19', 'r354', 's54', 'r189', 'r186', 's45', 's28', 's10', 'r351', 's9', 's36', 's27', 's18', 's37']"
357,r358,T2,9688008,recv,6,"['s38', 's29', 's20', 's11', 's2', 'r222', 's4', 'r355', 's47', 'r218', 'r352', 'r4']"
358,r359,T1,9688008,recv,7,"['r3', 's46', 'r354', 's45', 'r351', 's10', 's36', 's27', 's54', 's28', 's37', 's63', 'r357', 's19', 'r186', 'r189', 's1', 's9', 's18']"
359,r360,T2,9688008,recv,7,"['s38', 's29', 'r222', 's46', 'r355', 's10', 'r4', 's20', 's47', 's28', 'r218', 'r352', 's55', 's64', 's37', 's2', 's19', 's11', 's1', 's4', 'r358']"
360,r361,T4,9688008,recv,6,"['s38', 's29', 'r356', 's20', 's11', 's2', 's56', 'r220', 's45', 'r353', 's47', 'r224', 'r9', 's9', 's36', 's27', 's18']"
361,r362,T1,9688008,recv,8,"['r3', 's46', 'r359', 'r354', 's45', 'r351', 's10', 's36', 's27', 's54', 's28', 's3', 's37', 's63', 'r357', 's19', 'r186', 'r189', 's1', 's9', 's18']"
362,r363,T2,9688008,recv,8,"['s38', 's29', 'r222', 's46', 'r355', 's10', 'r4', 's20', 's47', 's28', 'r218', 'r352', 's55', 's64', 'r360', 's37', 's2', 's19', 's11', 's1', 's4', 'r358']"
363,r364,T4,9688008,recv,7,"['s38', 's29', 'r356', 's20', 's11', 's2', 's56', 'r361', 'r220', 's45', 'r353', 's47', 's27', 'r224', 'r9', 's36', 's9', 's18']"
364,r365,T5,9688008,recv,2,"['s58', 's31', 's49', 's4', 's40', 's13', 's22', 'r5']"
365,r366,T1,9688008,recv,3,"['r3', 's63', 's1', 's19', 's54', 'r155', 's45', 's28', 's10', 's9', 's36', 's27', 's18', 's37']"
366,r367,T5,9688008,recv,3,"['s58', 's31', 'r365', 's49', 's4', 's40', 's13', 's22', 'r5']"
367,r368,T1,9688008,recv,4,"['r3', 's63', 's1', 'r366', 's19', 's54', 'r155', 's45', 's28', 's10', 's9', 's36', 's27', 's18', 's37']"
368,r369,T2,9688008,recv,4,"['s38', 's29', 's20', 's11', 's1', 's2', 's46', 's19', 's47', 's28', 'r248', 's10', 's55', 'r4', 'r245', 's37']"
369,r370,T5,9688008,recv,4,"['s58', 's31', 'r365', 'r367', 's49', 's4', 'r5', 's40', 's13', 's22']"
370,r371,T4,9688008,recv,4,"['s38', 's29', 's20', 's11', 's2', 's56', 'r220', 's47', 'r224', 's27', 'r9', 's9', 's18']"
371,r372,T1,9688008,recv,5,"['r3', 's63', 's1', 'r366', 's19', 's54', 'r155', 's45', 's28', 's10', 's9', 's3', 's36', 's27', 's18', 'r368', 's37']"
372,r373,T2,9688008,recv,5,"['s29', 's38', 's20', 's11', 'r369', 's2', 's1', 's46', 's19', 's47', 's28', 'r248', 's10', 's55', 'r4', 'r245', 's37']"
373,r374,T5,9688008,recv,5,"['s58', 's31', 'r367', 'r365', 's49', 'r370', 's4', 'r5', 's40', 's13', 's22']"
374,r375,T4,9688008,recv,5,"['s38', 's29', 's20', 's11', 's2', 's56', 'r371', 'r220', 's45', 's47', 'r224', 'r9', 's9', 's36', 's27', 's18']"
375,r376,T1,9688008,recv,6,"['r3', 's63', 's1', 'r372', 'r366', 's19', 's54', 'r155', 's45', 's27', 's10', 's28', 's3', 's36', 's9', 's18', 'r368', 's37']"
376,r377,T2,9688008,recv,6,"['s38', 's29', 's20', 's11', 'r369', 's2', 's1', 's46', 's19', 'r373', 's28', 'r248', 's10', 's55', 'r4', 's47', 'r245', 's37']"
377,r378,T5,9688008,recv,6,"['s58', 's31', 'r367', 'r365', 's49', 'r370', 's4', 'r5', 'r374', 's40', 's13', 's22']"
378,r379,T1,9688008,recv,7,"['r3', 's46', 'r155', 's45', 's10', 's36', 's27', 's54', 's28', 's3', 's37', 's63', 'r372', 's19', 'r376', 'r368', 's1', 'r366', 's9', 's18']"
379,r380,T2,9688008,recv,7,"['s38', 's29', 'r369', 's46', 'r373', 's10', 'r4', 'r245', 's20', 's47', 's28', 's55', 's37', 's2', 's19', 'r377', 's11', 's1', 's4', 'r248']"
380,r381,T4,9688008,recv,6,"['s38', 's29', 's20', 's11', 's2', 's56', 's65', 'r371', 'r220', 's45', 's47', 'r224', 'r375', 's9', 'r9', 's36', 's27', 's18']"
381,r382,T5,9688008,recv,7,"['s58', 's31', 's49', 'r367', 'r365', 'r370', 's4', 'r5', 'r374', 's40', 's13', 's22', 'r378']"
382,r383,T1,9688008,recv,8,"['r3', 's46', 'r155', 's45', 's10', 's36', 's27', 's54', 's28', 's3', 's37', 's63', 'r372', 's19', 'r379', 'r376', 'r368', 's1', 'r366', 's9', 's18']"
383,r384,T2,9688008,recv,8,"['s38', 's29', 'r369', 's46', 'r373', 's10', 'r4', 'r245', 's20', 'r380', 's47', 's28', 's55', 's37', 's2', 's19', 'r377', 's11', 's1', 's4', 'r248']"
384,r385,T4,9688008,recv,7,"['s38', 's29', 'r371', 's45', 's36', 's27', 's20', 's56', 's47', 'r375', 's2', 's65', 'r220', 's11', 'r224', 'r381', 'r9', 's9', 's18']"
385,r386,T5,9688008,recv,8,"['s58', 's31', 's49', 'r367', 'r365', 'r370', 's4', 'r5', 's5', 'r374', 's40', 'r382', 's13', 's22', 'r378']"
386,r387,T2,9688008,recv,2,"['s1', 's46', 's19', 's28', 'r4', 's10', 's55', 's37']"
387,r388,T5,9688008,recv,2,"['s31', 's49', 's4', 's40', 's13', 's22', 'r5']"
388,r389,T1,9688008,recv,3,"['r3', 's1', 'r69', 's19', 's28', 's10']"
389,r390,T2,9688008,recv,3,"['s38', 's29', 's20', 's11', 'r387', 's2', 's1', 's46', 's19', 's28', 'r4', 's10', 's55', 's37']"
